1387154838,568583.774678
1387154839,568608.774678
1387154845,568648.758678
1387154874,568678.758678
1387154880,568703.748678
1387154886,568733.748678
1387154895,568758.748678
1387154917,568763.748678
1387154924,568788.746178
1387154966,568813.738678
1387154975,568823.737678
1387154986,568848.737678
1387155029,568873.737678
1387155034,568898.737678
1387155034,568898.737678
1387155051,568924.737678
1387155056,568974.737678
1387155059,569001.737678
1387155138,569027.237678
1387155143,569052.237678
1387155179,569077.237678
1387155181,569086.237678
1387155191,569091.237678
1387155201,569096.237678
1387155209,569121.237678
1387155221,569146.237678
1387155222,569171.237678
1387155222,569176.237678
1387155283,569177.237478
1387155285,569202.239975
1387155297,569227.239975
1387155307,569252.239975
1387155347,569277.234975
1387155354,569302.234975
1387155403,569353.232375
1387155461,569403.232375
1387155462,569428.232375
1387155474,569458.232375
1387155556,569483.232375
1387155564,569513.232375
1387155566,569538.232375
1387155577,569563.222375
1387155622,569568.222375
1387155628,569593.222375
1387155652,569618.222375
1387155658,569668.222375
1387155679,569693.222375
1387155810,569718.222375
1387155830,569743.222375
1387156006,569748.222375
1387156009,569753.222375
1387156049,569778.222375
1387156050,569803.222375
1387156078,569828.222375
1387156129,569853.217375
1387156222,569878.217375
1387156262,569903.217375
1387156280,569908.217375
1387156303,569918.217375
1387156486,569943.217375
1387156604,569968.217375
1387156669,569993.217375
1387156703,570018.217375
1387157109,570028.217375
1387157242,570053.217375
1387157435,570078.212375
1387157764,570103.212375
1387157899,570128.212375
1387158127,570153.209875
1387158182,570183.206875
1387158234,570188.206875
1387158271,570238.206875
1387158303,570263.206875
1387158340,570288.206875
1387158379,570313.206875
1387158582,570338.206875
1387158597,570363.206875
1387158631,570388.206875
1387158698,570393.205875
1387158743,570418.205875
1387158816,570443.205875
1387158877,570468.205875
1387158957,570492.203475
1387158978,570495.703475
1387159011,570520.703475
1387159053,570525.702475
1387159186,570550.702475
1387159262,570555.702475
1387159423,570580.702475
1387159720,570585.702475
1387159723,570610.702475
1387159854,570635.699975
1387159952,570660.699975
1387160026,570670.699975
1387160287,570695.699975
1387160456,570720.699975
1387160589,570745.699975
1387160715,570770.689975
1387160739,570795.679975
1387160812,570820.679975
1387160813,570920.679975
1387160911,571120.639975
1387160911,571145.639975
1387161199,571170.639975
1387161853,571195.639975
1387161975,571220.639975
1387161990,571245.632475
1387162061,571270.632475
1387162207,571280.632475
1387162215,571305.632475
1387162437,571330.624975
1387162441,571355.624975
1387162466,571380.624975
1387162603,571405.624975
1387162717,571410.624975
1387162765,571435.624975
1387162881,571460.624975
1387162909,571485.624975
1387162994,571550.605475
1387163021,571575.600475
1387163047,571580.600475
1387163120,571605.595475
1387163194,571630.592975
1387163255,571655.590475
1387163464,571680.590475
1387163541,571685.590475
1387163678,571710.590475
1387163781,571735.590475
1387163914,571736.590475
1387163943,571761.590475
1387163995,571786.590475
1387164184,571811.590475
1387164842,571836.590475
1387164929,571861.590475
1387165012,571886.590475
1387165300,571911.590475
1387165466,571936.590475
1387165671,571961.590475
1387165678,571986.590475
1387165692,572086.590475
1387165732,572111.590475
1387165808,572126.590475
1387165873,572151.590475
1387166139,572176.585475
1387166184,572181.584475
1387166287,572206.584475
1387166402,572231.584475
1387166650,572256.584475
1387166651,572261.584475
1387166691,572266.584475
1387167148,572291.584475
1387167401,572301.584475
1387167423,572306.583475
1387167541,572331.583475
1387167587,572336.583475
1387167639,572341.583475
1387168133,572366.583475
1387168169,572391.583475
1387168206,572411.583475
1387168317,572436.583475
1387168461,572486.583475
1387168548,572511.578475
1387168780,572526.578475
1387168972,572551.578475
1387169087,572576.578475
1387169557,572601.578475
1387170084,572626.578475
1387170134,572652.578475
1387170260,572657.578475
1387170344,572682.575975
1387170459,572707.575975
1387170537,572717.575975
1387170617,572742.575975
1387171223,572768.575975
1387171226,572773.575975
1387171259,572798.575975
1387171366,572823.573475
1387171502,572828.572975
1387171520,572853.572975
1387171537,572878.572975
1387171755,572903.572975
1387172135,572928.572975
1387172437,572933.572975
1387172712,572958.572975
1387172762,572983.572975
1387174226,573008.567975
1387174384,573033.567975
1387174778,573083.567975
1387175668,573133.567975
1387176400,573158.567975
1387176405,573183.567975
1387176518,573188.567975
1387176536,573238.567975
1387177227,573264.567975
1387177623,573289.567975
1387177854,573314.567975
1387178386,573339.567975
1387178790,573364.567975
1387179478,573389.567975
1387179857,573414.567975
1387179895,573439.562975
1387180115,573464.562975
1387180262,573514.562975
1387180294,573539.562975
1387180662,573564.562975
1387180982,573589.552975
1387181072,573594.552975
1387181324,573619.552975
1387182051,573719.552975
1387182245,573744.547975
1387182654,573769.542975
1387182856,573794.542975
1387182874,573799.542975
1387183128,573824.537975
1387183926,573829.537975
1387184618,573854.537975
1387184674,573879.530475
1387185197,573904.530475
1387185274,573929.530475
1387185363,573954.530475
1387185670,573979.530475
1387185698,574004.530475
1387185767,574034.530475
1387185810,574039.530475
1387185983,574049.530475
1387186110,574099.530475
1387186306,574149.530475
1387186493,574179.521475
1387186799,574189.519475
1387187284,574214.519475
1387187480,574244.513475
1387187642,574244.563475
1387188086,574254.563475
1387188125,574279.563475
1387188227,574304.560975
1387188271,574329.560975
1387188316,574334.570975
1387188402,574359.570975
1387188513,574384.570975
1387188599,574394.570975
1387188702,574419.570975
1387189169,574444.570975
1387189576,574469.570975
1387189599,574470.570975
1387189827,574495.570975
1387189842,574545.570975
1387190222,574570.570975
1387190749,574620.555975
1387190889,574645.555975
1387190897,574650.555975
1387191098,574675.548475
1387191138,574700.548475
1387191175,574710.548475
1387191699,574735.548475
1387192154,574760.548475
1387192244,574785.548475
1387193149,574810.548475
1387193767,574860.548475
1387193854,574885.548475
1387194141,574910.543475
1387194181,574935.543475
1387194199,574960.535975
1387194390,574985.535975
1387194611,575010.535975
1387194774,575035.535975
1387194831,575040.535975
1387195113,575065.535975
1387195540,575095.526975
1387195549,575120.526975
1387195633,575145.526975
1387195663,575170.526975
1387195823,575195.526975
1387196078,575200.536975
1387196315,575250.536975
1387196663,575275.536975
1387198080,575300.536975
1387198968,575325.534475
1387199549,575350.534475
1387199609,575355.534475
1387200032,575380.534475
1387200078,575405.531975
1387200300,575430.531975
1387200639,575455.531975
1387201095,575480.531975
1387201555,575485.631975
1387201862,575535.631975
1387202087,575540.631975
1387202340,575565.631975
1387202657,575590.631975
1387202888,575615.631975
1387202968,575640.631975
1387203010,575665.631975
1387203265,575670.631475
1387203710,575695.631475
1387204622,575720.631475
1387204631,575745.631475
1387204753,575770.631475
1387204857,575795.631475
1387205075,575820.631475
1387205202,575850.631475
1387205269,575875.631475
1387205401,575900.631475
1387205888,575925.631475
1387206113,575950.631475
1387206257,575990.631475
1387206517,576015.631475
1387206550,576040.631475
1387206651,576065.631475
1387206705,576090.631475
1387206791,576115.631475
1387206888,576140.631475
1387207359,576165.631475
1387208578,576190.631475
1387208643,576195.631475
1387208878,576220.631475
1387209160,576225.631475
1387210836,576250.628975
1387210912,576275.628975
1387211377,576283.646569
1387211534,576308.646569
1387211591,576333.646569
1387211755,576358.646569
1387211794,576383.646569
1387211849,576408.646569
1387211911,576433.646569
1387212100,576458.646569
1387212166,576483.646569
1387212362,576508.646569
1387212480,576533.646569
1387213012,576558.646569
1387213043,576583.646569
1387213128,576608.644069
1387213130,576633.644069
1387213268,576639.644069
1387213787,576664.644069
1387213889,576689.644069
1387214089,576714.644069
1387214159,576739.644069
1387214439,576766.644069
1387214501,576791.644069
1387215097,576816.644069
1387215199,576836.644069
1387215246,576861.644069
1387215360,576866.653568
1387215583,576891.653568
1387215711,576901.653568
1387215798,576917.980302
1387215929,576922.979302
1387215960,576947.979302
1387216030,576977.976302
1387216226,576982.976302
1387216701,577007.976302
1387216856,577032.971302
1387216903,577057.971302
1387216933,577082.971302
1387217116,577087.971302
1387217360,577092.971302
1387217554,577117.971302
1387217667,577142.971302
1387217703,577182.971302
1387218027,577192.971302
1387218048,577242.971302
1387218247,577272.971302
1387218852,577292.971302
1387218980,577297.971302
1387219011,577322.971302
1387219106,577347.971302
1387219410,577372.971302
1387219663,577397.971302
1387219882,577422.971302
1387219965,577447.971302
1387220219,577452.971302
1387220227,577477.971302
1387220378,577479.971302
1387220513,577519.971302
1387220583,577544.971302
1387220698,577569.971302
1387220759,577594.971302
1387220898,577604.971302
1387220955,577629.971302
1387220962,577630.971302
1387221002,577655.971302
1387221114,577680.971302
1387221401,577705.971302
1387221403,577730.971302
1387221483,577755.971302
1387221513,577805.971302
1387221552,577810.969802
1387221622,577835.969802
1387221653,577860.969802
1387221709,578013.299802
1387221961,578063.299802
1387222100,578088.299802
1387222114,578113.294802
1387222187,578123.294802
1387222221,578127.294802
1387222225,578129.794802
1387222270,578139.794802
1387222306,578164.794802
1387222362,578189.794802
1387222376,578214.794802
1387222383,578239.794802
1387222393,578240.794802
1387222400,578241.794602
1387222438,578266.792102
1387222496,578291.792102
1387222512,578316.792102
1387222514,578321.792102
1387222518,578326.792102
1387222530,578330.792102
1387222556,578355.792102
1387222601,578360.792102
1387222644,578364.802102
1387222671,578369.802102
1387222706,578394.802102
1387222716,578444.792102
1387222740,578469.792102
1387222747,578479.788102
1387222750,578504.788102
1387222753,578529.785602
1387222758,578554.785602
1387222781,578559.785602
1387222788,578584.785602
1387222797,578634.785602
1387222802,578637.785302
1387222906,578662.785302
1387222922,578687.785302
1387222924,578688.785102
1387222927,578713.785102
1387222967,578738.785102
1387223006,578743.785102
1387223049,578793.775102
1387223062,578803.775102
1387223101,578808.775102
1387223106,578908.775102
1387223134,578913.775102
1387223143,578943.775102
1387223159,578948.775102
1387223176,578958.775102
1387223178,578983.775102
1387223210,579008.775102
1387223212,579013.775102
1387223246,579018.773602
1387223274,579023.773602
1387223309,579048.773602
1387223315,579053.773602
1387223387,579128.773602
1387223422,579178.773602
1387223453,579183.773602
1387223461,579191.272852
1387223473,579241.272852
1387223474,579242.272852
1387223508,579267.270352
1387223528,579292.270352
1387223533,579297.270352
1387223544,579302.270352
1387223549,579327.267852
1387223559,579342.037852
1387223572,579343.037752
1387223614,579348.037752
1387223686,579348.287752
1387223756,579373.287752
1387223761,579398.287752
1387223761,579433.287752
1387223769,579458.282752
1387223771,579468.282752
1387223772,579493.282752
1387223787,579518.282752
1387223800,579519.282752
1387223804,579544.282752
1387223812,579589.282752
1387223844,579614.282752
1387223847,579639.282752
1387223849,579664.282752
1387223858,579689.282752
1387223861,579694.282752
1387223871,579719.282752
1387223877,579725.281552
1387223887,579750.281552
1387223889,579782.781552
1387223894,579837.776552
1387223898,579917.767552
1387223906,579942.767552
1387223910,579992.757552
1387223915,580042.757552
1387223922,580072.752552
1387223923,580097.750052
1387223925,580147.745052
1387223927,580172.745052
1387223931,580222.745052
1387223935,580257.745052
1387223938,580282.745052
1387223950,580307.745052
1387223960,580308.745052
1387223962,580333.745052
1387223964,580358.742552
1387223985,580383.742552
1387223991,580408.742552
1387223998,580458.750052
1387224005,580513.746552
1387224014,580538.746552
1387224038,580616.538212
1387224042,580641.538212
1387224048,580662.038212
1387224050,580712.038212
1387224057,580762.038212
1387224076,580812.038212
1387224091,580837.033212
1387224094,580862.033212
1387224112,580897.033212
1387224112,580898.533212
1387224123,580923.533212
1387224142,580948.633212
1387224143,580949.633212
1387224150,580954.633212
1387224161,581004.628212
1387224170,581029.628212
1387224177,581054.628212
1387224181,581079.625712
1387224187,581104.625712
1387224193,581129.625712
1387224198,581154.625712
1387224207,581229.605712
1387224210,581309.602712
1387224213,581366.602712
1387224216,581391.602712
1387224220,581441.602712
1387224224,581496.601712
1387224226,581574.596112
1387224229,581652.093612
1387224232,581682.090612
1387224241,581712.090612
1387224242,581737.090612
1387224242,581767.090612
1387224243,581817.090612
1387224243,581842.090612
1387224244,581867.083112
1387224245,581893.083112
1387224249,581918.083112
1387224263,581969.067712
1387224265,581994.067712
1387224266,582019.067712
1387224269,582044.067712
1387224271,582119.117712
1387224273,582120.117712
1387224274,582145.117712
1387224276,582170.112712
1387224288,582390.105212
1387224289,582415.105212
1387224290,582465.105212
1387224291,582490.105212
1387224292,582565.105212
1387224293,582590.105212
1387224299,582640.105212
1387224299,582665.097712
1387224300,582690.090212
1387224302,582715.090212
1387224302,582740.090212
1387224303,582765.090212
1387224306,582790.087712
1387224308,582815.087712
1387224308,582841.087712
1387224310,582891.087712
1387224314,582926.087712
1387224314,582951.087712
1387224315,582976.087712
1387224317,583026.097712
1387224317,583051.097712
1387224318,583076.097712
1387224320,583152.097712
1387224325,583182.097712
1387224327,583207.092712
1387224327,583283.072716
1387224329,583313.072716
1387224334,583363.072716
1387224335,583388.072716
1387224336,583413.072716
1387224338,583438.072716
1387224338,583463.072716
1387224340,583564.732716
1387224342,583589.727716
1387224345,583590.727716
1387224346,583640.727716
1387224347,583666.727716
1387224348,583716.727716
1387224349,583766.727716
1387224350,583791.727716
1387224351,583916.720216
1387224352,583941.720216
1387224353,583966.720216
1387224353,583991.720216
1387224354,584016.720216
1387224354,584041.720216
1387224358,584066.720216
1387224359,584116.720216
1387224364,584166.720216
1387224364,584166.720216
1387224365,584191.720216
1387224366,584216.720216
1387224368,584241.712716
1387224370,584266.712716
1387224375,584291.712716
1387224378,584296.712716
1387224380,584422.212716
1387224379,584322.212716
1387224383,584497.212716
1387224388,584522.212716
1387224389,584547.212716
1387224394,584572.212716
1387224395,584647.212716
1387224395,584672.212716
1387224396,584697.207716
1387224399,584723.207716
1387224400,584773.207716
1387224401,584778.207716
1387224402,584803.207716
1387224403,584828.202716
1387224407,584853.202716
1387224410,584903.200216
1387224410,584953.200216
1387224413,585006.200216
1387224417,585111.192716
1387224423,585161.187716
1387224426,585237.187716
1387224430,585262.187716
1387224433,585317.187716
1387224438,585392.185216
1387224441,585467.180216
1387224444,585492.180216
1387224448,585577.161717
1387224452,585632.158717
1387224457,585657.158717
1387224459,585712.150717
1387224464,585842.150717
1387224467,585892.150717
1387224468,585917.145717
1387224471,585942.145717
1387224475,585992.145717
1387224477,586042.145717
1387224478,586097.145717
1387224478,586097.145717
1387224480,586122.140717
1387224481,586148.140717
1387224482,586173.140717
1387224484,586199.140717
1387224486,586224.140717
1387224486,586249.140717
1387224492,586324.130717
1387224492,586349.130717
1387224499,586374.130717
1387224501,586404.121717
1387224502,586429.121717
1387224504,586455.116517
1387224505,586480.116517
1387224506,586485.115017
1387224508,586510.110017
1387224508,586535.110017
1387224510,586560.107517
1387224511,586565.117517
1387224512,586590.117517
1387224513,586620.117517
1387224516,586646.117517
1387224518,586671.117517
1387224523,586696.120014
1387224523,586726.120014
1387224526,586751.120014
1387224528,586781.115014
1387224530,586806.115014
1387224534,586831.115014
1387224537,587006.107514
1387224541,587031.107514
1387224542,587056.107514
1387224545,587081.107514
1387224547,587106.107514
1387224550,587131.107514
1387224554,587156.105014
1387224560,587161.104514
1387224565,587217.097014
1387224568,587222.097014
1387224570,587272.097014
1387224573,587322.097014
1387224573,587322.097014
1387224576,587372.097014
1387224584,587458.583014
1387224587,587538.573014
1387224589,587543.583014
1387224592,587623.580014
1387224596,587803.824014
1387224608,587853.824014
1387224612,587878.824014
1387224616,587903.819014
1387224624,587928.819014
1387224628,587954.319014
1387224633,587979.319014
1387224636,588054.319014
1387224639,588079.319014
1387224646,588230.306514
1387224648,588330.306514
1387224649,588355.306514
1387224653,588365.304514
1387224661,588645.298514
1387224680,588671.298514
1387224685,588696.298514
1387224688,588721.298514
1387224693,588801.298514
1387224696,588856.396004
1387224698,588891.396004
1387224703,588941.396004
1387224706,588966.393504
1387224709,588992.393504
1387224710,589017.393504
1387224710,589027.393504
1387224711,589052.393504
1387224719,589057.393504
1387224730,589082.393504
1387224732,589107.393504
1387224745,589157.393504
1387224749,589158.393504
1387224752,589233.393504
1387224756,589248.393504
1387224777,589274.393504
1387224778,589299.393504
1387224784,589304.393504
1387224788,589329.403504
1387224790,589334.402504
1387224791,589359.402504
1387224799,589409.402504
1387224799,589409.402504
1387224808,589434.395004
1387224809,589486.884504
1387224815,589536.874504
1387224815,589561.874504
1387224827,589586.874504
1387224832,589611.874504
1387224837,589636.874504
1387224848,589662.874504
1387224852,589712.867004
1387224860,589718.117004
1387224864,589773.117004
1387224866,589798.117004
1387224874,589823.117004
1387224877,589848.117004
1387224896,589853.126002
1387224900,589878.126002
1387224900,589883.126002
1387224901,589908.126002
1387224904,589933.126002
1387224910,589958.126002
1387224911,589983.126002
1387224916,590008.118502
1387224918,590033.118502
1387224919,590058.118502
1387224919,590083.118502
1387224924,590108.118502
1387224926,590133.118502
1387224929,590158.111002
1387224933,590248.103502
1387224936,590324.103502
1387224937,590349.103502
1387224939,590374.103502
1387224942,590399.198482
1387224944,590424.198482
1387224944,590449.198482
1387224952,590474.198482
1387224955,590484.198482
1387224957,590489.198482
1387224958,590514.198482
1387224969,590564.198482
1387224977,590589.198482
1387224977,590594.198482
1387224978,590619.198482
1387224981,590644.198482
1387224983,590669.198482
1387224987,590694.198482
1387224993,590699.198482
1387224999,591099.198482
1387225010,591124.198482
1387225013,591129.198482
1387225019,591155.193282
1387225022,591205.193282
1387225032,591255.193282
1387225036,591280.193282
1387225040,591283.192982
1387225043,591308.192982
1387225048,591328.192982
1387225053,591378.192982
1387225058,591428.192982
1387225060,591438.192982
1387225064,591463.192982
1387225068,591469.192982
1387225074,591539.187982
1387225078,591546.187982
1387225079,591571.187982
1387225083,591599.187982
1387225090,591629.187982
1387225090,591624.187982
1387225094,591654.187982
1387225096,591680.182982
1387225101,591705.180482
1387225113,591710.180482
1387225127,591735.180482
1387225138,591760.175482
1387225147,591765.175482
1387225150,591791.175482
1387225153,591801.175482
1387225161,591806.175482
1387225164,591841.175482
1387225167,591897.170482
1387225171,591949.170482
1387225176,591959.170482
1387225191,591984.170482
1387225194,592009.170482
1387225197,592014.170482
1387225198,592019.170482
1387225200,592044.170482
1387225201,592069.170482
1387225211,592094.170482
1387225212,592119.170482
1387225212,592144.170482
1387225217,592169.162982
1387225221,592204.162982
1387225228,592229.162982
1387225233,592230.162882
1387225246,592260.162882
1387225253,592288.151682
1387225260,592318.151682
1387225260,592318.151682
1387225261,592368.151682
1387225261,592393.151682
1387225265,592418.149182
1387225268,592443.149182
1387225273,592448.148182
1387225280,592473.148182
1387225280,592480.918182
1387225284,592505.908182
1387225294,592530.908182
1387225300,592555.908182
1387225311,592610.908182
1387225319,592860.833182
1387225320,592885.830682
1387225329,592895.830682
1387225332,592920.828182
1387225336,592945.828182
1387225339,592955.828182
1387225342,592960.826682
1387225362,592985.826682
1387225374,593010.826682
1387225381,593035.826682
1387225389,593060.826682
1387225389,593068.424402
1387225390,593078.424402
1387225394,593103.424402
1387225397,593108.422902
1387225402,593118.421902
1387225407,593119.421902
1387225415,593144.4269
1387225421,593149.4269
1387225422,593174.4269
1387225423,593204.4269
1387225424,593229.4269
1387225426,593489.4269
1387225427,593494.4269
1387225429,593519.4269
1387225433,593549.4269
1387225433,593551.4269
1387225437,593557.4269
1387225444,593582.4269
1387225446,593587.4269
1387225453,593612.4244
1387225462,593637.4244
1387225467,593747.4174
1387225477,593777.4174
1387225483,593782.51689
1387225487,593807.51689
1387225491,593832.51689
1387225497,593837.51689
1387225513,593887.50689
1387225523,593897.50689
1387225529,593907.50689
1387225531,593932.50689
1387225534,593957.50439
1387225537,593967.50439
1387225540,593992.50439
1387225551,594027.50439
1387225555,594052.50439
1387225559,594077.50439
1387225562,594102.49939
1387225564,594107.49939
1387225567,594157.49939
1387225572,594182.49939
1387225581,594217.49439
1387225591,594242.49439
1387225595,594267.49439
1387225598,594317.49439
1387225603,594322.49439
1387225606,594347.49439
1387225625,594352.49439
1387225632,594377.49439
1387225635,594402.49439
1387225640,594412.49439
1387225641,594437.49439
1387225657,594462.49439
1387225660,594467.99439
1387225661,594492.98939
1387225678,594517.98939
1387225680,594542.98939
1387225682,594567.98939
1387225689,594592.98939
1387225695,594617.98939
1387225698,594642.98939
1387225698,594667.98939
1387225698,594692.98439
1387225702,594717.98439
1387225707,594722.98339
1387225716,594747.98339
1387225725,594772.98339
1387225728,594777.98339
1387225728,594787.98339
1387225731,594812.98339
1387225733,594814.98339
1387225738,594839.98339
1387225739,594844.98239
1387225743,594894.97239
1387225744,594919.97239
1387225769,594944.97239
1387225771,594969.97239
1387225778,595019.97239
1387225783,595044.97239
1387225793,595125.96989
1387225804,595175.96239
1387225810,595201.46239
1387225815,595226.45989
1387225822,595276.44989
1387225831,595301.44989
1387225841,595376.44989
1387225844,595417.44689
1387225850,595442.44689
1387225864,595467.44689
1387225867,595492.44689
1387225873,595497.44689
1387225875,595523.44429
1387225884,595548.44429
1387225887,595573.44429
1387225891,595598.44429
1387225902,595628.44429
1387225926,595653.44429
1387225930,595678.44429
1387225931,595703.94429
1387225936,595728.94179
1387225944,595753.94179
1387225954,595778.94179
1387225960,595803.94179
1387225962,595828.93679
1387225975,595834.43679
1387225978,595839.43679
1387225981,595869.43079
1387225981,595894.42579
1387225989,595919.42579
1387226012,595944.42579
1387226019,595969.42329
1387226027,596004.42329
1387226033,596009.42329
1387226038,596014.42329
1387226050,596039.588256
1387226062,596045.088256
1387226072,596050.088256
1387226075,596055.098256
1387226081,596060.098256
1387226085,596065.098256
1387226093,596090.098256
1387226099,596095.096756
1387226109,596120.096756
1387226120,596145.096756
1387226126,596175.086756
1387226128,596216.551662
1387226134,596241.551662
1387226152,596266.551662
1387226156,596291.551662
1387226158,596296.551662
1387226184,596324.551662
1387226186,596329.551662
1387226187,596354.551662
1387226194,596384.548662
1387226200,596409.548662
1387226215,596434.548662
1387226232,596459.548662
1387226243,596484.548662
1387226246,596509.548662
1387226250,596559.548662
1387226253,596586.548462
1387226257,596601.548462
1387226261,596626.548462
1387226264,596631.548462
1387226271,596636.548462
1387226275,596661.548462
1387226284,596741.548462
1387226296,596746.548462
1387226310,596751.548462
1387226325,596761.548462
1387226329,596786.548462
1387226333,596816.548462
1387226345,596826.548462
1387226362,596851.548462
1387226363,596881.548462
1387226367,596906.548462
1387226376,596911.548462
1387226379,596936.548462
1387226388,596961.548462
1387226393,596986.548462
1387226395,597011.548462
1387226396,597016.548462
1387226401,597021.548462
1387226407,597026.548462
1387226409,597036.548462
1387226414,597061.548462
1387226419,597086.548462
1387226433,597116.548462
1387226447,597146.548462
1387226449,597186.541462
1387226453,597212.541462
1387226468,597217.541462
1387226480,597242.541462
1387226485,597252.541462
1387226491,597254.541462
1387226502,597259.541462
1387226510,597284.541462
1387226516,597309.533962
1387226518,597314.533962
1387226519,597319.533962
1387226532,597349.533962
1387226537,597354.533962
1387226562,597379.533962
1387226565,597404.533962
1387226568,597409.533962
1387226579,597419.533962
1387226588,597429.533962
1387226590,597459.533962
1387226596,597509.531462
1387226598,597514.541462
1387226611,597524.258546
1387226617,597549.258546
1387226628,597574.258546
1387226630,597579.257546
